Season,Date,Match,Bet,Odds,P_model,EV,Flat_Stake,Kelly_Stake,Won,Flat_Profit,Kelly_Profit,Flat_Bankroll,Kelly_Bankroll
2019,2019-10-18,Ein Frankfurt vs Bayer Leverkusen,H,2.96,0.489,0.449,10.0,11.45,True,19.6,22.43,1031.6000000000001,957.01
2019,2019-10-19,Union Berlin vs SC Freiburg,H,2.68,0.485,0.3,10.0,8.92,True,16.8,14.99,1048.4,972.0
2019,2019-10-19,Werder Bremen vs Hertha BSC,H,2.2,0.534,0.174,10.0,7.25,False,-10.0,-7.25,1038.4,964.75
2019,2019-10-20,TSG Hoffenheim vs FC Schalke 04,H,2.76,0.456,0.258,10.0,7.34,True,17.6,12.92,1056.0,977.6700000000001
2019,2019-10-25,FSV Mainz 05 vs FC Cologne,H,2.63,0.465,0.222,10.0,6.82,True,16.3,11.11,1072.3,988.7800000000001
2019,2019-10-26,SC Paderborn 07 vs Fortuna Dusseldorf,H,2.47,0.466,0.15,10.0,5.11,True,14.7,7.5,1087.0,996.2800000000001
2019,2019-10-26,FC Schalke 04 vs Borussia Dortmund,H,3.2,0.384,0.227,10.0,5.17,False,-10.0,-5.17,1077.0,991.11
2019,2019-11-02,Union Berlin vs Hertha BSC,H,2.88,0.371,0.068,10.0,1.82,True,18.8,3.42,1095.8,994.5300000000001
2019,2019-11-02,Werder Bremen vs SC Freiburg,H,2.1,0.515,0.08,10.0,3.66,False,-10.0,-3.66,1085.8,990.87
2019,2019-11-02,Bayer Leverkusen vs Borussia Monchengladbach,H,2.1,0.591,0.24,10.0,10.93,False,-10.0,-10.93,1075.8,979.94
2019,2019-11-03,FC Augsburg vs FC Schalke 04,H,4.0,0.273,0.091,10.0,1.52,False,-10.0,-1.52,1065.8,978.4200000000001
2019,2019-11-03,Fortuna Dusseldorf vs FC Cologne,H,2.85,0.495,0.41,10.0,11.07,True,18.5,20.48,1084.3,998.9000000000001
2019,2019-11-09,SC Paderborn 07 vs FC Augsburg,H,2.65,0.576,0.528,10.0,15.99,False,-10.0,-15.99,1074.3,982.9100000000001
2019,2019-11-09,FSV Mainz 05 vs Union Berlin,H,2.25,0.485,0.091,10.0,3.65,False,-10.0,-3.65,1064.3,979.26
2019,2019-11-10,VfL Wolfsburg vs Bayer Leverkusen,H,3.1,0.4,0.24,10.0,5.72,False,-10.0,-5.72,1054.3,973.5400000000001
2019,2019-11-23,Werder Bremen vs FC Schalke 04,H,2.55,0.499,0.272,10.0,8.79,False,-10.0,-8.79,1044.3,964.75
2019,2019-11-23,Union Berlin vs Borussia Monchengladbach,H,3.7,0.32,0.184,10.0,3.42,True,27.0,9.22,1071.3,973.97
2019,2019-11-23,Ein Frankfurt vs VfL Wolfsburg,H,2.06,0.591,0.218,10.0,10.26,False,-10.0,-10.26,1061.3,963.71
2019,2019-11-30,FC Cologne vs FC Augsburg,H,2.0,0.536,0.071,10.0,3.57,False,-10.0,-3.57,1051.3,960.1400000000001
2019,2019-11-30,TSG Hoffenheim vs Fortuna Dusseldorf,H,1.74,0.622,0.082,10.0,5.53,False,-10.0,-5.53,1041.3,954.61
2019,2019-12-01,VfL Wolfsburg vs Werder Bremen,H,2.25,0.475,0.069,10.0,2.75,False,-10.0,-2.75,1031.3,951.86
2019,2019-12-07,SC Freiburg vs VfL Wolfsburg,H,3.0,0.431,0.293,10.0,7.33,True,20.0,14.66,1051.3,966.5200000000001
2019,2019-12-07,RB Leipzig vs TSG Hoffenheim,H,1.52,0.766,0.165,10.0,15.82,True,5.2,8.23,1056.5,974.75
2019,2019-12-08,Union Berlin vs FC Cologne,H,2.34,0.512,0.198,10.0,7.38,True,13.4,9.89,1069.9,984.6400000000001
2019,2019-12-08,Werder Bremen vs SC Paderborn 07,H,1.6,0.685,0.096,10.0,7.98,False,-10.0,-7.98,1059.9,976.6600000000001
2019,2019-12-14,SC Paderborn 07 vs Union Berlin,H,2.95,0.397,0.17,10.0,4.36,False,-10.0,-4.36,1049.9,972.3000000000001
2019,2019-12-15,VfL Wolfsburg vs Borussia Monchengladbach,H,2.75,0.444,0.22,10.0,6.3,True,17.5,11.02,1067.4,983.32
2019,2019-12-17,Union Berlin vs TSG Hoffenheim,H,2.52,0.422,0.063,10.0,2.08,False,-10.0,-2.08,1057.4,981.24
2019,2019-12-17,Borussia Dortmund vs RB Leipzig,H,2.3,0.512,0.178,10.0,6.86,False,-10.0,-6.86,1047.4,974.3800000000001
2019,2019-12-18,Ein Frankfurt vs FC Cologne,H,1.8,0.604,0.086,10.0,5.4,False,-10.0,-5.4,1037.4,968.98
2019,2019-12-18,VfL Wolfsburg vs FC Schalke 04,H,2.48,0.522,0.295,10.0,9.97,False,-10.0,-9.97,1027.4,959.0100000000001
2019,2019-12-22,Fortuna Dusseldorf vs Union Berlin,H,2.87,0.406,0.166,10.0,4.44,True,18.7,8.31,1046.1000000000001,967.32
2019,2019-12-22,SC Paderborn 07 vs Ein Frankfurt,H,3.75,0.317,0.188,10.0,3.41,True,27.5,9.39,1073.6000000000001,976.71
2019,2020-01-17,FC Schalke 04 vs Borussia Monchengladbach,H,2.8,0.459,0.286,10.0,7.94,True,18.0,14.29,1091.6000000000001,991.0
2019,2020-01-18,TSG Hoffenheim vs Ein Frankfurt,H,2.43,0.481,0.169,10.0,5.91,False,-10.0,-5.91,1081.6000000000001,985.09
2019,2020-01-25,Bayern Munich vs FC Schalke 04,H,1.25,0.872,0.091,10.0,18.1,True,2.5,4.53,1084.1000000000001,989.62
2019,2020-01-26,Werder Bremen vs TSG Hoffenheim,H,2.5,0.438,0.094,10.0,3.15,False,-10.0,-3.15,1074.1000000000001,986.47
2019,2020-01-31,Hertha BSC vs FC Schalke 04,H,2.79,0.389,0.087,10.0,2.42,False,-10.0,-2.42,1064.1000000000001,984.0500000000001
2019,2020-02-01,Fortuna Dusseldorf vs Ein Frankfurt,H,3.54,0.428,0.514,10.0,10.11,False,-10.0,-10.11,1054.1000000000001,973.94
2019,2020-02-01,TSG Hoffenheim vs Bayer Leverkusen,H,3.45,0.434,0.498,10.0,10.17,True,24.5,24.91,1078.6000000000001,998.85
2019,2020-02-08,Bayer Leverkusen vs Borussia Dortmund,H,3.22,0.471,0.516,10.0,11.62,True,22.2,25.8,1100.8,1024.65
2019,2020-02-15,TSG Hoffenheim vs VfL Wolfsburg,H,2.6,0.475,0.235,10.0,7.34,False,-10.0,-7.34,1090.8,1017.3100000000001
2019,2020-02-15,Fortuna Dusseldorf vs Borussia Monchengladbach,H,4.3,0.247,0.064,10.0,0.96,False,-10.0,-0.96,1080.8,1016.35
2019,2020-02-15,SC Paderborn 07 vs Hertha BSC,H,2.85,0.47,0.341,10.0,9.21,False,-10.0,-9.21,1070.8,1007.1400000000001
2019,2020-02-16,FSV Mainz 05 vs FC Schalke 04,H,3.05,0.354,0.079,10.0,1.92,False,-10.0,-1.92,1060.8,1005.22
2019,2020-02-22,FC Schalke 04 vs RB Leipzig,H,4.33,0.329,0.426,10.0,6.39,False,-10.0,-6.39,1050.8,998.83
2019,2020-02-22,Hertha BSC vs FC Cologne,H,2.5,0.443,0.107,10.0,3.57,False,-10.0,-3.57,1040.8,995.2600000000001
2019,2020-03-01,Union Berlin vs VfL Wolfsburg,H,2.78,0.418,0.162,10.0,4.54,False,-10.0,-4.54,1030.8,990.72
2019,2020-03-06,SC Paderborn 07 vs FC Cologne,H,3.32,0.358,0.187,10.0,4.04,False,-10.0,-4.04,1020.8000000000001,986.6800000000001
2019,2020-03-07,FC Schalke 04 vs TSG Hoffenheim,H,2.36,0.45,0.062,10.0,2.28,False,-10.0,-2.28,1010.8000000000001,984.4000000000001
2019,2020-03-07,VfL Wolfsburg vs RB Leipzig,H,4.19,0.321,0.343,10.0,5.38,False,-10.0,-5.38,1000.8000000000001,979.0200000000001
2019,2020-03-07,Borussia Monchengladbach vs Borussia Dortmund,H,3.25,0.476,0.547,10.0,12.15,False,-10.0,-12.15,990.8000000000001,966.8700000000001
2019,2020-03-07,Bayer Leverkusen vs Ein Frankfurt,H,1.7,0.625,0.062,10.0,4.44,True,7.0,3.11,997.8000000000001,969.98
2019,2020-03-07,SC Freiburg vs Union Berlin,H,2.45,0.485,0.188,10.0,6.49,True,14.5,9.41,1012.3000000000001,979.3900000000001
2019,2020-03-07,Hertha BSC vs Werder Bremen,H,2.26,0.485,0.096,10.0,3.79,False,-10.0,-3.79,1002.3000000000001,975.6
2019,2020-05-16,FC Augsburg vs VfL Wolfsburg,H,3.58,0.297,0.062,10.0,1.2,False,-10.0,-1.2,992.3000000000001,974.4000000000001
2019,2020-05-16,Fortuna Dusseldorf vs SC Paderborn 07,H,2.25,0.572,0.287,10.0,11.5,False,-10.0,-11.5,982.3000000000001,962.9000000000001
2019,2020-05-22,Hertha BSC vs Union Berlin,H,2.45,0.442,0.084,10.0,2.9,True,14.5,4.2,996.8000000000001,967.1
2019,2020-05-23,Borussia Monchengladbach vs Bayer Leverkusen,H,2.5,0.482,0.206,10.0,6.87,False,-10.0,-6.87,986.8000000000001,960.23
2019,2020-05-23,SC Paderborn 07 vs TSG Hoffenheim,H,3.39,0.388,0.316,10.0,6.61,False,-10.0,-6.61,976.8000000000001,953.6200000000001
2019,2020-05-26,Borussia Dortmund vs Bayern Munich,H,3.86,0.445,0.719,10.0,12.57,False,-10.0,-12.57,966.8000000000001,941.0500000000001
2019,2020-05-27,Union Berlin vs FSV Mainz 05,H,2.38,0.455,0.082,10.0,2.97,False,-10.0,-2.97,956.8000000000001,938.08
2019,2020-05-27,TSG Hoffenheim vs FC Cologne,H,2.56,0.459,0.175,10.0,5.6,True,15.6,8.74,972.4000000000001,946.82
2019,2020-05-27,Fortuna Dusseldorf vs FC Schalke 04,H,2.78,0.442,0.228,10.0,6.39,True,17.8,11.38,990.2,958.2
2019,2020-05-27,FC Augsburg vs SC Paderborn 07,H,2.03,0.535,0.087,10.0,4.2,False,-10.0,-4.2,980.2,954.0000000000001
2019,2020-05-30,FC Schalke 04 vs Werder Bremen,H,2.6,0.424,0.103,10.0,3.22,False,-10.0,-3.22,970.2,950.7800000000001
2019,2020-05-30,FSV Mainz 05 vs TSG Hoffenheim,H,2.94,0.442,0.298,10.0,7.69,False,-10.0,-7.69,960.2,943.09
2019,2020-06-06,Fortuna Dusseldorf vs TSG Hoffenheim,H,2.91,0.449,0.307,10.0,8.03,False,-10.0,-8.03,950.2,935.0600000000001
2019,2020-06-07,FC Augsburg vs FC Cologne,H,2.93,0.387,0.135,10.0,3.5,False,-10.0,-3.5,940.2,931.5600000000001
2019,2020-06-07,Werder Bremen vs VfL Wolfsburg,H,3.9,0.304,0.184,10.0,3.18,False,-10.0,-3.18,930.2,928.3800000000001
2019,2020-06-13,SC Paderborn 07 vs Werder Bremen,H,3.5,0.448,0.567,10.0,11.35,False,-10.0,-11.35,920.2,917.0300000000001
2019,2020-06-14,FSV Mainz 05 vs FC Augsburg,H,2.4,0.45,0.079,10.0,2.83,False,-10.0,-2.83,910.2,914.2
2019,2020-06-16,Borussia Monchengladbach vs VfL Wolfsburg,H,2.22,0.504,0.118,10.0,4.85,True,12.2,5.92,922.4000000000001,920.1200000000001
2019,2020-06-16,SC Freiburg vs Hertha BSC,H,2.81,0.453,0.272,10.0,7.51,True,18.1,13.59,940.5000000000001,933.71
2019,2020-06-17,FC Augsburg vs TSG Hoffenheim,H,2.82,0.418,0.179,10.0,4.92,False,-10.0,-4.92,930.5,928.7900000000001
2019,2020-06-20,Bayern Munich vs SC Freiburg,H,1.3,0.824,0.071,10.0,11.87,True,3.0,3.56,933.5,932.3500000000001
2019,2020-06-20,FSV Mainz 05 vs Werder Bremen,H,2.65,0.485,0.285,10.0,8.64,True,16.5,14.26,950.0,946.6100000000001
2019,2020-06-20,RB Leipzig vs Borussia Dortmund,H,2.4,0.476,0.142,10.0,5.08,False,-10.0,-5.08,940.0,941.5300000000001
2019,2020-06-27,Union Berlin vs Fortuna Dusseldorf,H,4.15,0.4,0.66,10.0,10.47,True,31.5,33.0,971.5,974.5300000000001
2019,2020-06-27,Borussia Dortmund vs TSG Hoffenheim,H,1.8,0.612,0.102,10.0,6.35,False,-10.0,-6.35,961.5,968.1800000000001
2020,2020-09-19,VfB Stuttgart vs SC Freiburg,H,2.33,0.481,0.121,10.0,4.57,False,-10.0,-4.57,951.5,963.6100000000001
2020,2020-09-19,Union Berlin vs FC Augsburg,H,2.45,0.442,0.083,10.0,2.85,False,-10.0,-2.85,941.5,960.7600000000001
2020,2020-09-19,Werder Bremen vs Hertha BSC,H,2.72,0.486,0.323,10.0,9.38,False,-10.0,-9.38,931.5,951.3800000000001
2020,2020-09-20,VfL Wolfsburg vs Bayer Leverkusen,H,3.05,0.357,0.089,10.0,2.17,False,-10.0,-2.17,921.5,949.21
2020,2020-09-26,FC Schalke 04 vs Werder Bremen,H,2.65,0.442,0.17,10.0,5.16,False,-10.0,-5.16,911.5,944.0500000000001
2020,2020-09-26,FSV Mainz 05 vs VfB Stuttgart,H,2.57,0.426,0.095,10.0,3.02,False,-10.0,-3.02,901.5,941.0300000000001
2020,2020-09-26,Bayer Leverkusen vs RB Leipzig,H,3.18,0.37,0.176,10.0,4.03,False,-10.0,-4.03,891.5,937.0000000000001
2020,2020-09-26,Arminia Bielefeld vs FC Cologne,H,2.85,0.528,0.505,10.0,13.64,True,18.5,25.23,910.0,962.23
2020,2020-09-27,SC Freiburg vs VfL Wolfsburg,H,3.2,0.434,0.389,10.0,8.83,False,-10.0,-8.83,900.0,953.4000000000001
2020,2020-10-02,Union Berlin vs FSV Mainz 05,H,2.25,0.497,0.118,10.0,4.73,True,12.5,5.92,912.5,959.32
2020,2020-10-03,VfB Stuttgart vs Bayer Leverkusen,H,3.95,0.419,0.653,10.0,11.07,False,-10.0,-11.07,902.5,948.2500000000001
2020,2020-10-03,Werder Bremen vs Arminia Bielefeld,H,2.25,0.477,0.073,10.0,2.9,True,12.5,3.63,915.0,951.8800000000001
2020,2020-10-17,TSG Hoffenheim vs Borussia Dortmund,H,4.5,0.455,1.048,10.0,14.97,False,-10.0,-14.97,905.0,936.9100000000001
2020,2020-10-17,Borussia Monchengladbach vs VfL Wolfsburg,H,1.92,0.663,0.274,10.0,14.87,False,-10.0,-14.87,895.0,922.0400000000001
2020,2020-10-23,VfB Stuttgart vs FC Cologne,H,1.97,0.562,0.106,10.0,5.49,False,-10.0,-5.49,885.0,916.5500000000001
2020,2020-10-25,Werder Bremen vs TSG Hoffenheim,H,3.14,0.381,0.196,10.0,4.58,False,-10.0,-4.58,875.0,911.97
2020,2020-10-30,FC Schalke 04 vs VfB Stuttgart,H,3.41,0.34,0.159,10.0,3.3,False,-10.0,-3.3,865.0,908.6700000000001
2020,2020-10-31,Borussia Monchengladbach vs RB Leipzig,H,3.13,0.406,0.272,10.0,6.39,True,21.3,13.61,886.3000000000001,922.2800000000001
2020,2020-11-01,SC Freiburg vs Bayer Leverkusen,H,3.97,0.36,0.429,10.0,7.22,False,-10.0,-7.22,876.3000000000001,915.0600000000001
2020,2020-11-06,Werder Bremen vs FC Cologne,H,2.51,0.48,0.204,10.0,6.76,False,-10.0,-6.76,866.3000000000001,908.3000000000001
2020,2020-11-07,FC Augsburg vs Hertha BSC,H,3.01,0.359,0.08,10.0,1.99,False,-10.0,-1.99,856.3000000000001,906.3100000000001
2020,2020-11-07,VfB Stuttgart vs Ein Frankfurt,H,2.76,0.412,0.138,10.0,3.91,False,-10.0,-3.91,846.3000000000001,902.4000000000001
2020,2020-11-07,Borussia Dortmund vs Bayern Munich,H,4.2,0.484,1.032,10.0,16.13,False,-10.0,-16.13,836.3000000000001,886.2700000000001
2020,2020-11-08,Bayer Leverkusen vs Borussia Monchengladbach,H,2.45,0.47,0.152,10.0,5.23,True,14.5,7.59,850.8000000000001,893.8600000000001
2020,2020-11-21,Ein Frankfurt vs RB Leipzig,H,4.0,0.297,0.189,10.0,3.16,False,-10.0,-3.16,840.8000000000001,890.7
2020,2020-11-21,TSG Hoffenheim vs VfB Stuttgart,H,2.5,0.485,0.213,10.0,7.1,False,-10.0,-7.1,830.8000000000001,883.6000000000001
2020,2020-11-22,SC Freiburg vs FSV Mainz 05,H,2.17,0.497,0.079,10.0,3.36,False,-10.0,-3.36,820.8000000000001,880.2400000000001
2020,2020-11-27,VfL Wolfsburg vs Werder Bremen,H,1.96,0.595,0.167,10.0,8.69,True,9.6,8.34,830.4000000000001,888.5800000000002
2020,2020-11-28,Union Berlin vs Ein Frankfurt,H,2.66,0.562,0.494,10.0,14.88,False,-10.0,-14.88,820.4000000000001,873.7
2020,2020-11-29,Bayer Leverkusen vs Hertha BSC,H,1.85,0.617,0.142,10.0,8.36,False,-10.0,-8.36,810.4000000000001,865.3400000000001
2020,2020-11-29,FSV Mainz 05 vs TSG Hoffenheim,H,3.45,0.403,0.389,10.0,7.93,False,-10.0,-7.93,800.4000000000001,857.4100000000001
2020,2020-12-05,FC Cologne vs VfL Wolfsburg,H,3.8,0.289,0.1,10.0,1.78,False,-10.0,-1.78,790.4000000000001,855.6300000000001
2020,2020-12-05,SC Freiburg vs Borussia Monchengladbach,H,3.92,0.272,0.065,10.0,1.11,False,-10.0,-1.11,780.4000000000001,854.5200000000001
2020,2020-12-05,Arminia Bielefeld vs FSV Mainz 05,H,2.92,0.442,0.291,10.0,7.57,True,19.2,14.53,799.6,869.0500000000001
2020,2020-12-05,Ein Frankfurt vs Borussia Dortmund,H,3.76,0.286,0.076,10.0,1.38,False,-10.0,-1.38,789.6,867.6700000000001
2020,2020-12-11,VfL Wolfsburg vs Ein Frankfurt,H,2.43,0.558,0.355,10.0,12.42,True,14.3,17.76,803.9000000000001,885.4300000000001
2020,2020-12-12,Borussia Monchengladbach vs Hertha BSC,H,1.98,0.558,0.104,10.0,5.32,False,-10.0,-5.32,793.9000000000001,880.1100000000001
2020,2020-12-12,FSV Mainz 05 vs FC Cologne,H,2.55,0.448,0.142,10.0,4.58,False,-10.0,-4.58,783.9000000000001,875.5300000000001
2020,2020-12-13,Bayer Leverkusen vs TSG Hoffenheim,H,1.84,0.633,0.164,10.0,9.79,True,8.4,8.22,792.3000000000001,883.7500000000001
2020,2020-12-15,Ein Frankfurt vs Borussia Monchengladbach,H,2.88,0.396,0.142,10.0,3.77,False,-10.0,-3.77,782.3000000000001,879.98
2020,2020-12-16,Arminia Bielefeld vs FC Augsburg,H,3.03,0.422,0.278,10.0,6.85,False,-10.0,-6.85,772.3000000000001,873.1300000000001
2020,2020-12-16,FC Schalke 04 vs SC Freiburg,H,3.15,0.414,0.305,10.0,7.09,False,-10.0,-7.09,762.3000000000001,866.0400000000001
2020,2020-12-19,FC Schalke 04 vs Arminia Bielefeld,H,2.35,0.489,0.15,10.0,5.55,False,-10.0,-5.55,752.3000000000001,860.49
2020,2020-12-19,Bayer Leverkusen vs Bayern Munich,H,4.15,0.439,0.821,10.0,13.03,False,-10.0,-13.03,742.3000000000001,847.46
2020,2020-12-19,FC Augsburg vs Ein Frankfurt,H,3.89,0.31,0.207,10.0,3.59,False,-10.0,-3.59,732.3000000000001,843.8700000000001
2020,2020-12-19,Borussia Monchengladbach vs TSG Hoffenheim,H,1.95,0.635,0.239,10.0,12.55,False,-10.0,-12.55,722.3000000000001,831.32
2020,2020-12-20,VfL Wolfsburg vs VfB Stuttgart,H,2.35,0.539,0.267,10.0,9.9,True,13.5,13.37,735.8000000000001,844.69
2020,2020-12-20,SC Freiburg vs Hertha BSC,H,2.69,0.427,0.148,10.0,4.37,True,16.9,7.39,752.7,852.08
2020,2021-01-02,VfB Stuttgart vs RB Leipzig,H,4.49,0.243,0.089,10.0,1.28,False,-10.0,-1.28,742.7,850.8000000000001
2020,2021-01-02,Werder Bremen vs Union Berlin,H,3.01,0.409,0.232,10.0,5.78,False,-10.0,-5.78,732.7,845.02
2020,2021-01-09,Union Berlin vs VfL Wolfsburg,H,3.18,0.369,0.172,10.0,3.95,False,-10.0,-3.95,722.7,841.07
2020,2021-01-09,RB Leipzig vs Borussia Dortmund,H,2.44,0.436,0.064,10.0,2.23,False,-10.0,-2.23,712.7,838.84
2020,2021-01-09,FSV Mainz 05 vs Ein Frankfurt,H,3.78,0.384,0.452,10.0,8.13,False,-10.0,-8.13,702.7,830.71
2020,2021-01-09,SC Freiburg vs FC Cologne,H,2.0,0.616,0.233,10.0,11.64,True,10.0,11.64,712.7,842.3500000000001
2020,2021-01-10,FC Augsburg vs VfB Stuttgart,H,3.63,0.367,0.334,10.0,6.35,False,-10.0,-6.35,702.7,836.0000000000001
2020,2021-01-10,Arminia Bielefeld vs Hertha BSC,H,4.3,0.34,0.462,10.0,7.0,True,33.0,23.09,735.7,859.0900000000001
2020,2021-01-15,Union Berlin vs Bayer Leverkusen,H,3.39,0.357,0.21,10.0,4.4,True,23.9,10.52,759.6,869.6100000000001
2020,2021-01-16,FC Cologne vs Hertha BSC,H,3.45,0.427,0.472,10.0,9.63,False,-10.0,-9.63,749.6,859.9800000000001
2020,2021-01-16,VfB Stuttgart vs Borussia Monchengladbach,H,3.04,0.381,0.16,10.0,3.91,False,-10.0,-3.91,739.6,856.0700000000002
2020,2021-01-16,VfL Wolfsburg vs RB Leipzig,H,3.69,0.374,0.379,10.0,7.05,False,-10.0,-7.05,729.6,849.0200000000001
2020,2021-01-19,Bayer Leverkusen vs Borussia Dortmund,H,3.28,0.399,0.309,10.0,6.79,True,22.8,15.47,752.4000000000001,864.4900000000001
2020,2021-01-19,FSV Mainz 05 vs VfL Wolfsburg,H,4.32,0.26,0.125,10.0,1.88,False,-10.0,-1.88,742.4000000000001,862.6100000000001
2020,2021-01-20,SC Freiburg vs Ein Frankfurt,H,3.0,0.405,0.215,10.0,5.38,False,-10.0,-5.38,732.4000000000001,857.2300000000001
2020,2021-01-20,FC Schalke 04 vs FC Cologne,H,2.76,0.418,0.152,10.0,4.33,False,-10.0,-4.33,722.4000000000001,852.9000000000001
2020,2021-01-22,Borussia Monchengladbach vs Borussia Dortmund,H,3.42,0.44,0.506,10.0,10.45,True,24.2,25.28,746.6,878.1800000000001
2020,2021-01-23,FC Augsburg vs Union Berlin,H,3.8,0.303,0.151,10.0,2.69,True,28.0,7.54,774.6,885.7200000000001
2020,2021-01-23,SC Freiburg vs VfB Stuttgart,H,2.73,0.453,0.238,10.0,6.87,True,17.3,11.89,791.9000000000001,897.6100000000001
2020,2021-01-30,Ein Frankfurt vs Hertha BSC,H,1.84,0.69,0.269,10.0,16.0,True,8.4,13.44,800.3000000000001,911.0500000000001
2020,2021-01-30,Union Berlin vs Borussia Monchengladbach,H,3.47,0.382,0.326,10.0,6.59,False,-10.0,-6.59,790.3000000000001,904.46
2020,2021-01-30,RB Leipzig vs Bayer Leverkusen,H,2.03,0.529,0.075,10.0,3.62,True,10.3,3.73,800.6,908.19
2020,2021-01-31,FC Cologne vs Arminia Bielefeld,H,2.34,0.478,0.119,10.0,4.42,True,13.4,5.93,814.0,914.1200000000001
2020,2021-02-06,FSV Mainz 05 vs Union Berlin,H,3.37,0.362,0.219,10.0,4.62,True,23.7,10.95,837.7,925.07
2020,2021-02-06,Bayer Leverkusen vs VfB Stuttgart,H,2.05,0.569,0.166,10.0,7.91,True,10.5,8.31,848.2,933.3800000000001
2020,2021-02-07,TSG Hoffenheim vs Ein Frankfurt,H,3.05,0.354,0.08,10.0,1.95,False,-10.0,-1.95,838.2,931.4300000000001
2020,2021-02-13,Werder Bremen vs SC Freiburg,H,3.0,0.382,0.145,10.0,3.63,False,-10.0,-3.63,828.2,927.8000000000001
2020,2021-02-13,VfB Stuttgart vs Hertha BSC,H,2.34,0.46,0.077,10.0,2.88,False,-10.0,-2.88,818.2,924.9200000000001
2020,2021-02-14,VfL Wolfsburg vs Borussia Monchengladbach,H,2.57,0.437,0.122,10.0,3.9,False,-10.0,-3.9,808.2,921.0200000000001
2020,2021-02-14,Ein Frankfurt vs FC Cologne,H,1.52,0.762,0.158,10.0,15.17,True,5.2,7.89,813.4000000000001,928.9100000000001
2020,2021-02-20,SC Freiburg vs Union Berlin,H,2.54,0.459,0.167,10.0,5.41,False,-10.0,-5.41,803.4000000000001,923.5000000000001
2020,2021-02-20,Ein Frankfurt vs Bayern Munich,H,4.25,0.432,0.836,10.0,12.86,True,32.5,41.78,835.9000000000001,965.2800000000001
2020,2021-02-20,FC Cologne vs VfB Stuttgart,H,3.6,0.373,0.342,10.0,6.58,False,-10.0,-6.58,825.9000000000001,958.7
2020,2021-02-28,FSV Mainz 05 vs FC Augsburg,H,2.15,0.513,0.103,10.0,4.5,False,-10.0,-4.5,815.9000000000001,954.2
2020,2021-03-05,FC Schalke 04 vs FSV Mainz 05,H,3.65,0.332,0.213,10.0,4.02,False,-10.0,-4.02,805.9000000000001,950.1800000000001
2020,2021-03-06,Ein Frankfurt vs VfB Stuttgart,H,2.0,0.633,0.266,10.0,13.32,False,-10.0,-13.32,795.9000000000001,936.8600000000001
2020,2021-03-06,Bayern Munich vs Borussia Dortmund,H,1.69,0.652,0.101,10.0,7.35,True,6.9,5.07,802.8000000000001,941.9300000000001
2020,2021-03-07,Arminia Bielefeld vs Union Berlin,H,4.28,0.419,0.792,10.0,12.07,False,-10.0,-12.07,792.8000000000001,929.8600000000001
2020,2021-03-10,Arminia Bielefeld vs Werder Bremen,H,3.47,0.339,0.177,10.0,3.59,False,-10.0,-3.59,782.8000000000001,926.2700000000001
2020,2021-03-12,FC Augsburg vs Borussia Monchengladbach,H,4.4,0.289,0.271,10.0,3.98,True,34.0,13.53,816.8000000000001,939.8000000000001
2020,2021-03-13,FSV Mainz 05 vs SC Freiburg,H,2.78,0.492,0.367,10.0,10.3,True,17.8,18.34,834.6,958.1400000000001
2020,2021-03-20,Ein Frankfurt vs Union Berlin,H,1.92,0.643,0.235,10.0,12.79,True,9.2,11.77,843.8000000000001,969.9100000000001
2020,2021-04-03,FC Augsburg vs TSG Hoffenheim,H,3.86,0.395,0.525,10.0,9.17,True,28.6,26.23,872.4000000000001,996.1400000000001
2020,2021-04-03,RB Leipzig vs Bayern Munich,H,2.88,0.468,0.348,10.0,9.27,False,-10.0,-9.27,862.4000000000001,986.8700000000001
2020,2021-04-03,VfL Wolfsburg vs FC Cologne,H,1.6,0.69,0.104,10.0,8.69,True,6.0,5.21,868.4000000000001,992.0800000000002
2020,2021-04-04,Union Berlin vs Hertha BSC,H,2.61,0.468,0.222,10.0,6.89,False,-10.0,-6.89,858.4000000000001,985.19
2020,2021-04-10,VfB Stuttgart vs Borussia Dortmund,H,4.15,0.423,0.757,10.0,12.02,False,-10.0,-12.02,848.4000000000001,973.1700000000001
2020,2021-04-11,FC Schalke 04 vs FC Augsburg,H,3.44,0.426,0.467,10.0,9.56,True,24.4,23.33,872.8000000000001,996.5000000000001
2020,2021-04-11,FC Cologne vs FSV Mainz 05,H,3.17,0.362,0.147,10.0,3.38,False,-10.0,-3.38,862.8000000000001,993.1200000000001
2020,2021-04-17,VfL Wolfsburg vs Bayern Munich,H,4.0,0.436,0.743,10.0,12.39,False,-10.0,-12.39,852.8000000000001,980.7300000000001
2020,2021-04-17,FC Augsburg vs Arminia Bielefeld,H,2.63,0.418,0.1,10.0,3.07,False,-10.0,-3.07,842.8000000000001,977.6600000000001
2020,2021-04-23,FC Augsburg vs FC Cologne,H,3.04,0.479,0.457,10.0,11.21,False,-10.0,-11.21,832.8000000000001,966.45
2020,2021-04-24,VfL Wolfsburg vs Borussia Dortmund,H,3.3,0.402,0.325,10.0,7.07,False,-10.0,-7.07,822.8000000000001,959.3800000000001
2020,2021-04-24,SC Freiburg vs TSG Hoffenheim,H,2.87,0.441,0.265,10.0,7.09,False,-10.0,-7.09,812.8000000000001,952.2900000000001
