Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Home_Points,Away_Points,Goal_Diff,Home_Possession_Est,Away_Possession_Est,Home_Market_Wisdom,Away_Market_Wisdom,Home_xG_Avg_L5,Home_Streak_L5,Home_Pressure_Avg_L5,Home_Goal_Diff_L5,Home_Rest_Days,Home_Field_Tilt_L5,Home_Dominance_Avg_L5,Home_PDO_L5,Home_PPDA_Proxy_L5,Away_xG_Avg_L5,Away_Streak_L5,Away_Pressure_Avg_L5,Away_Goal_Diff_L5,Away_Rest_Days,Away_Field_Tilt_L5,Away_Dominance_Avg_L5,Away_PDO_L5,Away_PPDA_Proxy_L5,Home_H2H_L3,Away_H2H_L3,Home_FIFA_Ova,Home_FIFA_Att,Home_FIFA_Mid,Home_FIFA_Def,Home_Market_Value,Away_FIFA_Ova,Away_FIFA_Att,Away_FIFA_Mid,Away_FIFA_Def,Away_Market_Value,Diff_FIFA_Ova,Diff_FIFA_Att,Diff_FIFA_Mid,Diff_FIFA_Def,Log_Value_Diff,Home_Elo,Away_Elo,Home_Att_Strength,Away_Att_Strength,Home_Def_Weakness,Away_Def_Weakness
,2016-12-03,FC Barcelona,Real Madrid,,,D,,,,,,,,,,,,,1.85,4.2,4.2,2016.0,1,1,,0.5,0.5,0.5405405405405405,0.23809523809523808,0.0,11.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,15.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,2.0,1.0,84,91,85,82,765.3,84,86,86,83,802.9,0,5,-1,-1,-0.04790114535755663,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-03,Granada CF,Sevilla FC,,,H,,,,,,,,,,,,,4.75,3.5,1.8,2016.0,3,0,,0.5,0.5,0.21052631578947367,0.5555555555555556,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,75,75,75,75,71.5,79,79,80,80,270.1,-4,-4,-5,-5,-1.318901194643991,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-03,CD Leganes,Villarreal CF,,,D,,,,,,,,,,,,,3.8,2.9,2.25,2016.0,1,1,,0.5,0.5,0.2631578947368421,0.4444444444444444,0.0,3.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,53.15,79,79,79,79,190.7,-4,-4,-4,-4,-1.264173676604599,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-04,Sporting Gijon,CA Osasuna,,,H,,,,,,,,,,,,,2.0,3.3,4.0,2016.0,3,0,,0.5,0.5,0.5,0.25,0.0,2.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,1.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,53.2,75,75,75,75,42.9,0,0,0,0,0.21076658836447493,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-04,Alaves,UD Las Palmas,,,D,,,,,,,,,,,,,2.5,3.2,3.0,2016.0,1,1,,0.5,0.5,0.4,0.3333333333333333,0.0,6.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,85.4,75,75,75,75,32.2,0,0,0,0,0.956437799887567,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-04,Athletic Club,Eibar,,,H,,,,,,,,,,,,,1.85,3.4,4.75,2016.0,3,0,,0.5,0.5,0.5405405405405405,0.21052631578947367,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,2.0,1.0,79,78,78,78,172.6,75,75,75,75,56.6,4,3,3,3,1.1032312345244044,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-04,Real Betis,Celta Vigo,,,D,,,,,,,,,,,,,2.38,3.25,3.1,2016.0,1,1,,0.5,0.5,0.42016806722689076,0.3225806451612903,0.0,6.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.6666666666666666,1.6666666666666667,76,77,75,75,84.2,76,77,76,76,122.4,0,0,-1,-1,-0.3704296776360172,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-04,Valencia CF,Malaga,,,D,,,,,,,,,,,,,1.75,3.6,5.0,2016.0,1,1,,0.5,0.5,0.5714285714285714,0.2,0.0,2.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,2.0,1.0,80,79,80,79,257.5,76,75,76,75,84.3,4,4,4,4,1.1087212394508503,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-05,La Coruna,Real Sociedad,,,H,,,,,,,,,,,,,3.1,3.1,2.5,2016.0,3,0,,0.5,0.5,0.3225806451612903,0.4,0.0,2.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,13.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.0,1.0,75,75,75,75,61.75,77,77,77,76,156.45,-2,-2,-2,-1,-0.9199493695351402,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-09,Malaga,Granada CF,,,D,,,,,,,,,,,,,1.6,4.0,5.75,2016.0,1,1,,0.5,0.5,0.625,0.17391304347826086,0.0,8.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.6666666666666666,1.6666666666666667,76,75,76,75,84.3,75,75,75,75,71.5,1,0,1,0,0.16258789263700457,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-10,CA Osasuna,FC Barcelona,,,A,,,,,,,,,,,,,15.0,7.5,1.18,2016.0,0,3,,0.5,0.5,0.06666666666666667,0.8474576271186441,0.0,1.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,75,75,75,75,42.9,84,91,85,82,765.3,-9,-16,-10,-7,-2.859659417895233,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-10,UD Las Palmas,CD Leganes,,,D,,,,,,,,,,,,,1.8,3.5,4.75,2016.0,1,1,,0.5,0.5,0.5555555555555556,0.21052631578947367,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,32.2,75,75,75,75,53.15,0,0,0,0,-0.4892080975245565,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-10,Real Sociedad,Valencia CF,,,H,,,,,,,,,,,,,1.91,3.75,3.8,2016.0,3,0,,0.5,0.5,0.5235602094240838,0.2631578947368421,0.0,10.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.0,1.0,77,77,77,76,156.45,80,79,80,79,257.5,-3,-2,-3,-3,-0.49578774640144996,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-10,Real Madrid,La Coruna,,,H,,,,,,,,,,,,,1.17,8.0,15.0,2016.0,3,0,,0.5,0.5,0.8547008547008548,0.06666666666666667,0.0,13.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,3.0,0.0,84,86,86,83,802.9,75,75,75,75,61.75,9,11,11,8,2.5503163053220215,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-11,Real Betis,Athletic Club,,,H,,,,,,,,,,,,,3.1,3.25,2.38,2016.0,3,0,,0.5,0.5,0.3225806451612903,0.42016806722689076,0.0,4.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,3.0,76,77,75,75,84.2,79,78,78,78,172.6,-3,-1,-3,-3,-0.7117523683909797,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-11,Celta Vigo,Sevilla FC,,,A,,,,,,,,,,,,,2.75,3.3,2.63,2016.0,0,3,,0.5,0.5,0.36363636363636365,0.3802281368821293,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.6666666666666667,0.6666666666666666,76,77,76,76,122.4,79,79,80,80,270.1,-3,-2,-4,-4,-0.7870566450333323,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-11,Eibar,Alaves,,,D,,,,,,,,,,,,,1.83,3.6,4.5,2016.0,1,1,,0.5,0.5,0.5464480874316939,0.2222222222222222,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,56.6,75,75,75,75,85.4,0,0,0,0,-0.4054651081081646,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-11,RCD Espanyol,Sporting Gijon,,,H,,,,,,,,,,,,,1.73,3.75,5.0,2016.0,3,0,,0.5,0.5,0.5780346820809249,0.2,0.0,11.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,62.2,75,75,75,75,53.2,0,0,0,0,0.15362339270721126,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-12,Villarreal CF,Ath Madrid,,,H,,,,,,,,,,,,,4.5,3.5,1.85,2016.0,3,0,,0.5,0.5,0.2222222222222222,0.5405405405405405,0.0,4.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,79,79,79,79,190.7,75,75,75,75,418.5,4,4,4,4,-0.7831318758556618,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-16,Alaves,Real Betis,,,H,,,,,,,,,,,,,2.3,3.1,3.4,2016.0,3,0,,0.5,0.5,0.4347826086956522,0.29411764705882354,0.0,8.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,85.4,76,77,75,75,84.2,-1,-2,0,0,0.013986241974739855,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-17,Granada CF,Real Sociedad,,,A,,,,,,,,,,,,,3.75,3.4,2.0,2016.0,0,3,,0.5,0.5,0.26666666666666666,0.5,0.0,6.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,71.5,77,77,77,76,156.45,-2,-2,-2,-1,-0.7755213856864049,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-17,Ath Madrid,UD Las Palmas,,,H,,,,,,,,,,,,,1.29,5.5,9.5,2016.0,3,0,,0.5,0.5,0.7751937984496123,0.10526315789473684,0.0,4.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,3.0,0.0,75,75,75,75,418.5,75,75,75,75,32.2,0,0,0,0,2.5365136499848173,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-17,Sporting Gijon,Villarreal CF,,,A,,,,,,,,,,,,,3.25,3.3,2.2,2016.0,0,3,,0.5,0.5,0.3076923076923077,0.45454545454545453,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,53.2,79,79,79,79,190.7,-4,-4,-4,-4,-1.2632507416059982,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-17,Sevilla FC,Malaga,,,H,,,,,,,,,,,,,1.5,4.1,6.5,2016.0,3,0,,0.5,0.5,0.6666666666666666,0.15384615384615385,0.0,9.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,79,79,80,80,270.1,76,75,76,75,84.3,3,4,4,5,1.1563133020069865,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-18,La Coruna,CA Osasuna,,,H,,,,,,,,,,,,,1.57,3.75,6.0,2016.0,3,0,,0.5,0.5,0.6369426751592356,0.16666666666666666,0.0,4.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,0.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,61.75,75,75,75,75,42.9,0,0,0,0,0.35724425793076797,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-18,CD Leganes,Eibar,,,D,,,,,,,,,,,,,2.55,3.1,2.88,2016.0,1,1,,0.5,0.5,0.3921568627450981,0.3472222222222222,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,53.15,75,75,75,75,56.6,0,0,0,0,-0.06176459425484593,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-18,FC Barcelona,RCD Espanyol,,,H,,,,,,,,,,,,,1.1,10.0,26.0,2016.0,3,0,,0.5,0.5,0.9090909090909091,0.038461538461538464,0.0,9.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,11.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,84,91,85,82,765.3,75,75,75,75,62.2,9,16,10,7,2.4952694368235466,1500.0,1500.0,1.0,1.0,1.0,1.0
,2016-12-19,Athletic Club,Celta Vigo,,,H,,,,,,,,,,,,,1.83,3.5,4.33,2016.0,3,0,,0.5,0.5,0.5464480874316939,0.23094688221709006,0.0,7.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,3.0,0.0,79,78,78,78,172.6,76,77,76,76,122.4,3,1,2,2,0.34132269075496247,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-06,RCD Espanyol,La Coruna,,,D,,,,,,,,,,,,,2.05,3.3,3.8,2016.0,1,1,,0.5,0.5,0.48780487804878053,0.2631578947368421,0.0,10.0,0.0,0.0,19.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,19.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,62.2,75,75,75,75,61.75,0,0,0,0,0.007145723140918214,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-07,Real Madrid,Granada CF,,,H,,,,,,,,,,,,,1.07,13.0,26.0,2016.0,3,0,,0.5,0.5,0.9345794392523364,0.038461538461538464,0.0,13.0,0.0,0.0,28.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,3.0,0.0,84,86,86,83,802.9,75,75,75,75,71.5,9,11,11,8,2.4058883214732862,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-07,Real Sociedad,Sevilla FC,,,A,,,,,,,,,,,,,2.25,3.4,3.2,2016.0,0,3,,0.5,0.5,0.4444444444444444,0.3125,0.0,10.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,0.0,12.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,3.0,0.0,77,77,77,76,156.45,79,79,80,80,270.1,-2,-2,-3,-4,-0.5433798089575861,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-07,UD Las Palmas,Sporting Gijon,,,H,,,,,,,,,,,,,1.67,3.75,5.5,2016.0,3,0,,0.5,0.5,0.5988023952095809,0.18181818181818182,0.0,5.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,0.0,3.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,0.5,2.0,75,75,75,75,32.2,75,75,75,75,53.2,0,0,0,0,-0.4901310325231574,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-07,Eibar,Ath Madrid,,,A,,,,,,,,,,,,,5.5,3.5,1.73,2016.0,0,3,,0.5,0.5,0.18181818181818182,0.5780346820809249,0.0,8.0,0.0,0.0,20.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,56.6,75,75,75,75,418.5,0,0,0,0,-1.9855409582054149,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-08,Athletic Club,Alaves,,,D,,,,,,,,,,,,,1.53,3.8,7.5,2016.0,1,1,,0.5,0.5,0.6535947712418301,0.13333333333333333,0.0,9.0,0.0,0.0,20.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,23.0,0.5,0.5,1.0,10.0,1.5,1.5,79,78,78,78,172.6,75,75,75,75,85.4,4,3,3,3,0.6977661264162398,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-08,Real Betis,CD Leganes,,,H,,,,,,,,,,,,,2.1,3.25,3.75,2016.0,3,0,,0.5,0.5,0.47619047619047616,0.26666666666666666,0.0,7.0,0.0,0.0,23.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,1.5,1.5,76,77,75,75,84.2,75,75,75,75,53.15,1,2,0,0,0.4532434603882707,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-08,Celta Vigo,Malaga,,,H,,,,,,,,,,,,,1.85,3.6,4.33,2016.0,3,0,,0.5,0.5,0.5405405405405405,0.23094688221709006,0.0,4.0,0.0,0.0,20.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,22.0,0.5,0.5,1.0,10.0,2.0,1.0,76,77,76,76,122.4,76,75,76,75,84.3,0,2,0,1,0.3692566569736542,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-08,Villarreal CF,FC Barcelona,,,D,,,,,,,,,,,,,6.0,4.33,1.53,2016.0,1,1,,0.5,0.5,0.16666666666666666,0.6535947712418301,0.0,7.0,0.0,0.0,22.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,21.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,79,79,79,79,190.7,84,91,85,82,765.3,-5,-12,-6,-3,-1.3856420879247597,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-09,CA Osasuna,Valencia CF,,,D,,,,,,,,,,,,,4.0,3.5,1.95,2016.0,1,1,,0.5,0.5,0.25,0.5128205128205129,0.0,0.0,0.0,0.0,22.0,0.5,0.5,1.0,10.0,0.0,2.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,75,75,75,75,42.9,80,79,80,79,257.5,-5,-4,-5,-4,-1.772981373867358,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-14,Ath Madrid,Real Betis,,,H,,,,,,,,,,,,,1.2,6.5,17.0,2016.0,3,0,,0.5,0.5,0.8333333333333334,0.058823529411764705,0.0,10.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,3.0,0.0,75,75,75,75,418.5,76,77,75,75,84.2,-1,-2,0,0,1.5940620920719901,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-14,FC Barcelona,UD Las Palmas,,,H,,,,,,,,,,,,,1.1,11.0,26.0,2016.0,3,0,,0.5,0.5,0.9090909090909091,0.038461538461538464,0.0,9.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,3.0,0.0,84,91,85,82,765.3,75,75,75,75,32.2,9,16,10,7,3.1390238620539153,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-14,La Coruna,Villarreal CF,,,D,,,,,,,,,,,,,2.7,3.1,2.8,2016.0,1,1,,0.5,0.5,0.37037037037037035,0.35714285714285715,0.0,7.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,61.75,79,79,79,79,190.7,-4,-4,-4,-4,-1.116773072039705,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-14,CD Leganes,Athletic Club,,,D,,,,,,,,,,,,,3.25,3.1,2.38,2016.0,1,1,,0.5,0.5,0.3076923076923077,0.42016806722689076,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,53.15,79,78,78,78,172.6,-4,-3,-3,-3,-1.1649958287792503,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-15,Valencia CF,RCD Espanyol,,,H,,,,,,,,,,,,,1.91,3.6,4.0,2016.0,3,0,,0.5,0.5,0.5235602094240838,0.25,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,2.0,1.0,80,79,80,79,257.5,75,75,75,75,62.2,5,4,5,4,1.408591392795672,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-15,Sevilla FC,Real Madrid,,,H,,,,,,,,,,,,,3.6,3.8,1.95,2016.0,3,0,,0.5,0.5,0.2777777777777778,0.5128205128205129,0.0,12.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,13.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.0,2.0,79,79,80,80,270.1,84,86,86,83,802.9,-5,-7,-6,-3,-1.0869871268292952,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-15,Sporting Gijon,Eibar,,,A,,,,,,,,,,,,,2.9,3.1,2.6,2016.0,0,3,,0.5,0.5,0.3448275862068966,0.3846153846153846,0.0,3.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,53.2,75,75,75,75,56.6,0,0,0,0,-0.06084165925624507,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-15,Granada CF,CA Osasuna,,,D,,,,,,,,,,,,,2.05,3.4,3.8,2016.0,1,1,,0.5,0.5,0.48780487804878053,0.2631578947368421,0.0,4.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,1.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,75,75,75,75,71.5,75,75,75,75,42.9,0,0,0,0,0.5016722417795032,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-15,Celta Vigo,Alaves,,,H,,,,,,,,,,,,,1.7,3.75,5.25,2016.0,3,0,,0.5,0.5,0.5882352941176471,0.19047619047619047,0.0,7.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.5,1.5,76,77,76,76,122.4,75,75,75,75,85.4,1,2,1,1,0.35644343566127734,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-16,Malaga,Real Sociedad,,,A,,,,,,,,,,,,,2.4,3.3,3.0,2016.0,0,3,,0.5,0.5,0.4166666666666667,0.3333333333333333,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,1.6666666666666667,0.6666666666666666,76,75,76,75,84.3,77,77,77,76,156.45,-1,-2,-1,-1,-0.6129334930494004,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-20,UD Las Palmas,La Coruna,,,D,,,,,,,,,,,,,2.25,3.3,3.3,2016.0,1,1,,0.5,0.5,0.4444444444444444,0.30303030303030304,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,32.2,75,75,75,75,61.75,0,0,0,0,-0.6366087020894504,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-21,Real Madrid,Malaga,,,H,,,,,,,,,,,,,1.13,10.0,17.0,2016.0,3,0,,0.5,0.5,0.8849557522123894,0.058823529411764705,0.0,10.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,2.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.6666666666666667,0.6666666666666666,84,86,86,83,802.9,76,75,76,75,84.3,8,11,10,8,2.2433004288362817,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-21,Villarreal CF,Valencia CF,,,A,,,,,,,,,,,,,1.85,3.6,4.33,2016.0,0,3,,0.5,0.5,0.5405405405405405,0.23094688221709006,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,79,79,79,79,190.7,80,79,80,79,257.5,-1,0,-1,0,-0.298964043896885,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-21,Alaves,CD Leganes,,,D,,,,,,,,,,,,,2.2,3.1,3.6,2016.0,1,1,,0.5,0.5,0.45454545454545453,0.2777777777777778,0.0,6.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.5,1.5,75,75,75,75,85.4,75,75,75,75,53.15,0,0,0,0,0.46722970236301054,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-21,RCD Espanyol,Granada CF,,,H,,,,,,,,,,,,,1.57,4.0,6.0,2016.0,3,0,,0.5,0.5,0.6369426751592356,0.16666666666666666,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.6666666666666667,0.6666666666666666,75,75,75,75,62.2,75,75,75,75,71.5,0,0,0,0,-0.13728226070781702,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-22,Eibar,FC Barcelona,,,A,,,,,,,,,,,,,9.5,6.0,1.29,2016.0,0,3,,0.5,0.5,0.10526315789473684,0.7751937984496123,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,11.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,56.6,84,91,85,82,765.3,-9,-16,-10,-7,-2.588051170274513,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-22,CA Osasuna,Sevilla FC,,,A,,,,,,,,,,,,,6.0,4.33,1.53,2016.0,0,3,,0.5,0.5,0.16666666666666666,0.6535947712418301,0.0,2.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,12.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,42.9,79,79,80,80,270.1,-4,-4,-5,-5,-1.8205734364234942,1500.0,1500.0,1.0,1.0,1.0,1.0
,2017-01-22,Real Sociedad,Celta Vigo,,,H,,,,,,,,,,,,,1.95,3.6,3.8,2016.0,3,0,,0.5,0.5,0.5128205128205129,0.2631578947368421,0.0,9.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,77,77,77,76,156.45,76,77,76,76,122.4,1,0,1,0,0.2436768360757462,1500.0,1500.0,1.0,1.0,1.0,1.0
