Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2020,2021-02-28,Granada,Elche,1,2.1,0.5389925060140327,0.13188426262946873,True,10.0,11.0,29.973696052151983,32.971065657367184,1103.4,1423.9929262162
2020,2021-03-13,Osasuna,Valladolid,1,2.2,0.5340148835309123,0.17483274376800728,False,10.0,-10.0,36.42348828500151,-36.42348828500151,1093.4,1387.5694379311983
2020,2021-03-13,Alaves,Cadiz,1,2.15,0.5427746836688122,0.1669655698879462,False,10.0,-10.0,36.29686301911874,-36.29686301911874,1083.4,1351.2725749120796
2020,2021-03-14,Sevilla,Betis,1,2.0,0.5360771929686842,0.07215438593736834,True,10.0,10.0,18.038596484342083,18.038596484342083,1093.4,1369.3111713964217
2020,2021-03-17,Sevilla,Elche,1,1.4,0.7836469643781309,0.09710575012938305,True,10.0,3.999999999999999,50.0,19.999999999999996,1097.4,1389.3111713964217
2020,2021-04-18,Ath Madrid,Eibar,1,1.4,0.8488422189509648,0.1883791065313507,True,10.0,3.999999999999999,50.0,19.999999999999996,1101.4,1409.3111713964217
2020,2021-04-21,Betis,Ath Bilbao,1,2.37,0.5947931750328853,0.40965982482793817,False,10.0,-10.0,50.0,-50.0,1091.4,1359.3111713964217
2020,2021-04-21,Osasuna,Valencia,1,2.3,0.4577099658068769,0.05273292135581675,True,10.0,12.999999999999998,10.140946414580146,13.183230338954187,1104.4,1372.494401735376
2020,2021-04-22,Granada,Eibar,1,2.37,0.5626073597426764,0.33337944259014307,True,10.0,13.700000000000001,50.0,68.5,1118.1000000000001,1440.994401735376
2020,2021-04-24,Real Madrid,Betis,1,1.45,0.7596494621597186,0.10149172013159191,False,10.0,-10.0,50.0,-50.0,1108.1000000000001,1390.994401735376
2020,2021-04-25,Sevilla,Granada,1,1.4,0.7616424307195504,0.06629940300737047,True,10.0,3.999999999999999,41.43712687960655,16.574850751842618,1112.1000000000001,1407.5692524872184
2020,2021-05-03,Sevilla,Ath Bilbao,1,1.57,0.8339125877549894,0.3092427627753336,False,10.0,-10.0,50.0,-50.0,1102.1000000000001,1357.5692524872184
2020,2021-05-12,Celta,Getafe,1,2.35,0.6344924858901979,0.49105734184196526,True,10.0,13.5,50.0,67.5,1115.6000000000001,1425.0692524872184
2020,2021-05-23,Sevilla,Alaves,1,1.5,0.7140190889484207,0.0710286334226311,True,10.0,5.0,35.51431671131555,17.757158355657776,1120.6000000000001,1442.8264108428762
2021,2021-08-14,Osasuna,Espanol,1,2.25,0.4913419651591758,0.10551942160814543,False,10.0,-10.0,21.103884321629085,-21.103884321629085,1110.6000000000001,1421.7225265212471
2021,2021-08-15,Sevilla,Vallecano,1,1.44,0.7469319458470949,0.07558200201981657,True,10.0,4.3999999999999995,42.94431932944124,18.895500504954143,1115.0,1440.6180270262014
2021,2021-09-12,Espanol,Ath Madrid,2,1.9,0.5965976787526662,0.13353558963006584,True,10.0,9.0,37.093219341684964,33.383897407516464,1124.0,1474.0019244337177
2021,2021-09-18,Ath Madrid,Ath Bilbao,1,1.65,0.7112475138976889,0.17355839793118655,False,10.0,-10.0,50.0,-50.0,1114.0,1424.0019244337177
2021,2021-09-18,Vallecano,Getafe,1,2.37,0.48430079392416986,0.1477928816002827,True,10.0,13.700000000000001,26.969503941657425,36.948220400070674,1127.7,1460.9501448337885
2021,2021-09-19,Betis,Espanol,1,2.0,0.5861248464028334,0.1722496928056667,False,10.0,-10.0,43.06242320141668,-43.06242320141668,1117.7,1417.8877216323717
2021,2021-09-25,Sevilla,Espanol,1,1.57,0.68660280844077,0.07796640925200893,True,10.0,5.700000000000001,34.19579353158286,19.491602313002232,1123.4,1437.379323945374
2021,2021-09-26,Sociedad,Elche,1,1.4,0.7545036317190993,0.05630508440673898,True,10.0,3.999999999999999,35.19067775421187,14.076271101684744,1127.4,1451.4555950470588
2021,2021-09-26,Barcelona,Levante,1,1.4,0.8087384515994405,0.13223383223921648,True,10.0,3.999999999999999,50.0,19.999999999999996,1131.4,1471.4555950470588
2021,2021-10-17,Villarreal,Osasuna,1,1.66,0.6497634126263344,0.07860726495971515,False,10.0,-10.0,29.775479151407257,-29.775479151407257,1121.4,1441.6801158956516
